,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-09-11,2024-09-05,eur,0.008184999999999998
1,2024-09-11,2024-09-04,usd,0.0
2,2024-09-11,2024-08-31,nzd,0.030503999999999865
3,2024-09-11,2024-09-05,gbp,0.008044999999999969
4,2024-09-11,2024-09-02,jpy,4.095022999999998
5,2024-09-11,2024-08-31,cad,0.008755999999999986
6,2024-09-11,2024-09-02,vnd,310.0
