,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-09-03,2024-09-05,eur,0.0050600000000000644
1,2024-09-03,2024-09-04,usd,0.0
2,2024-09-03,2024-08-31,nzd,0.01614300000000002
3,2024-09-03,2024-09-11,gbp,0.004365000000000063
4,2024-09-03,2024-09-13,jpy,4.536463999999995
5,2024-09-03,2024-09-10,cad,0.0068350000000001465
6,2024-09-03,2024-09-13,vnd,330.0
