,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-09-05,2024-09-11,eur,0.008184999999999998
1,2024-09-05,2024-09-04,usd,0.0
2,2024-09-05,2024-09-11,nzd,0.02394799999999986
3,2024-09-05,2024-09-11,gbp,0.008044999999999969
4,2024-09-05,2024-09-02,jpy,3.322485999999998
5,2024-09-05,2024-09-10,cad,0.011175000000000157
6,2024-09-05,2024-09-13,vnd,195.0
