,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-09-08,2024-09-11,eur,0.006244999999999945
1,2024-09-08,2024-09-04,usd,0.0
2,2024-09-08,2024-08-31,nzd,0.020580000000000043
3,2024-09-08,2024-09-11,gbp,0.005475000000000008
4,2024-09-08,2024-09-02,jpy,4.218788999999987
5,2024-09-08,2024-08-31,cad,0.007180999999999882
6,2024-09-08,2024-09-02,vnd,260.0
