,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-09-15,2024-09-11,eur,0.006340000000000012
1,2024-09-15,2024-09-04,usd,0.0
2,2024-09-15,2024-08-31,nzd,0.022289000000000003
3,2024-09-15,2024-09-11,gbp,0.005740999999999996
4,2024-09-15,2024-09-02,jpy,5.90148499999998
5,2024-09-15,2024-08-31,cad,0.008715999999999946
6,2024-09-15,2024-09-02,vnd,330.0
