,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-08-31,2024-09-11,eur,0.004105999999999943
1,2024-08-31,2024-09-04,usd,0.0
2,2024-08-31,2024-09-11,nzd,0.030503999999999865
3,2024-08-31,2024-09-11,gbp,0.005364000000000035
4,2024-08-31,2024-09-13,jpy,5.3629999999999995
5,2024-08-31,2024-09-10,cad,0.01214599999999999
6,2024-08-31,2024-09-13,vnd,330.0
