,run_date,max_amplitude_date,symbol,max_amplitude
0,2024-09-10,2024-09-05,eur,0.007450000000000068
1,2024-09-10,2024-09-04,usd,0.0
2,2024-09-10,2024-08-31,nzd,0.026101999999999848
3,2024-09-10,2024-09-05,gbp,0.005624999999999991
4,2024-09-10,2024-09-02,jpy,4.481002999999987
5,2024-09-10,2024-08-31,cad,0.01214599999999999
6,2024-09-10,2024-09-02,vnd,205.0
